symbol,timestamp,open,high,low,close,volume,trade_count,vwap
AMZN,2025-08-27 14:23:00+00:00,229.34,229.34,229.0701,229.1,39467.0,761.0,229.187017
AMZN,2025-08-27 14:24:00+00:00,229.09,229.265,229.09,229.265,40398.0,750.0,229.167724
AMZN,2025-08-27 14:25:00+00:00,229.25,229.28,229.14,229.28,29111.0,645.0,229.213082
AMZN,2025-08-27 14:26:00+00:00,229.285,229.38,229.215,229.38,35904.0,735.0,229.29994
AMZN,2025-08-27 14:27:00+00:00,229.38,229.44,229.24,229.245,57984.0,753.0,229.347346
AMZN,2025-08-27 14:28:00+00:00,229.25,229.3,229.06,229.197,69314.0,1221.0,229.169867
AMZN,2025-08-27 14:29:00+00:00,229.18,229.2485,229.11,229.1599,31071.0,625.0,229.177024
AMZN,2025-08-27 14:30:00+00:00,229.14,229.531,229.12,229.4,118296.0,1371.0,229.328944
AMZN,2025-08-27 14:31:00+00:00,229.4,229.4,229.29,229.349,35885.0,625.0,229.346099
AMZN,2025-08-27 14:32:00+00:00,229.32,229.3297,229.21,229.28,30345.0,694.0,229.269815
AMZN,2025-08-27 14:33:00+00:00,229.295,229.33,229.23,229.3116,25498.0,613.0,229.278556
AMZN,2025-08-27 14:34:00+00:00,229.29,229.3,229.195,229.195,37708.0,699.0,229.239455
AMZN,2025-08-27 14:35:00+00:00,229.2,229.29,229.125,229.24,48349.0,854.0,229.199078
AMZN,2025-08-27 14:36:00+00:00,229.24,229.29,229.17,229.245,40808.0,765.0,229.249116
AMZN,2025-08-27 14:37:00+00:00,229.245,229.33,229.18,229.33,30459.0,620.0,229.231003
AMZN,2025-08-27 14:38:00+00:00,229.33,229.53,229.2901,229.53,66543.0,861.0,229.406807
AMZN,2025-08-27 14:39:00+00:00,229.54,229.63,229.53,229.62,67450.0,895.0,229.588639
AMZN,2025-08-27 14:40:00+00:00,229.64,229.705,229.54,229.55,50709.0,871.0,229.638102
AMZN,2025-08-27 14:41:00+00:00,229.58,229.5899,229.4601,229.495,24777.0,589.0,229.518156
AMZN,2025-08-27 14:42:00+00:00,229.5099,229.55,229.4586,229.49,30834.0,653.0,229.500697
AMZN,2025-08-27 14:43:00+00:00,229.49,229.55,229.47,229.53,27742.0,666.0,229.510383
AMZN,2025-08-27 14:44:00+00:00,229.515,229.537,229.355,229.3703,38818.0,738.0,229.422198
AMZN,2025-08-27 14:45:00+00:00,229.395,229.41,229.19,229.23,35320.0,805.0,229.266718
AMZN,2025-08-27 14:46:00+00:00,229.22,229.32,229.17,229.2,27624.0,624.0,229.24525
AMZN,2025-08-27 14:47:00+00:00,229.2,229.24,229.16,229.16,29488.0,609.0,229.192233
AMZN,2025-08-27 14:48:00+00:00,229.18,229.1899,229.0828,229.14,35273.0,798.0,229.1319
AMZN,2025-08-27 14:49:00+00:00,229.13,229.18,229.08,229.12,47383.0,823.0,229.11503
AMZN,2025-08-27 14:50:00+00:00,229.13,229.1718,229.095,229.17,24683.0,536.0,229.142323
AMZN,2025-08-27 14:51:00+00:00,229.16,229.2216,229.1,229.11,34972.0,682.0,229.155229
AMZN,2025-08-27 14:52:00+00:00,229.12,229.1614,229.085,229.125,32969.0,561.0,229.12065
AMZN,2025-08-27 14:53:00+00:00,229.135,229.2,229.11,229.2,20987.0,595.0,229.148666
AMZN,2025-08-27 14:54:00+00:00,229.205,229.23,229.14,229.17,25428.0,578.0,229.188341
AMZN,2025-08-27 14:55:00+00:00,229.17,229.24,229.135,229.23,29423.0,556.0,229.179043
AMZN,2025-08-27 14:56:00+00:00,229.225,229.2443,229.14,229.185,33990.0,631.0,229.204521
AMZN,2025-08-27 14:57:00+00:00,229.17,229.2154,229.06,229.08,46126.0,747.0,229.131254
AMZN,2025-08-27 14:58:00+00:00,229.08,229.1,229.0,229.045,47480.0,740.0,229.045299
AMZN,2025-08-27 14:59:00+00:00,229.04,229.055,228.9537,228.96,53136.0,956.0,229.015682
AMZN,2025-08-27 15:00:00+00:00,228.97,229.11,228.965,229.03,53583.0,872.0,229.038846
AMZN,2025-08-27 15:01:00+00:00,229.045,229.21,229.045,229.14,46923.0,790.0,229.137257
AMZN,2025-08-27 15:02:00+00:00,229.14,229.17,229.04,229.07,38397.0,785.0,229.119159
AMZN,2025-08-27 15:03:00+00:00,229.08,229.12,228.95,228.95,39463.0,657.0,229.031644
AMZN,2025-08-27 15:04:00+00:00,228.955,229.08,228.955,229.0199,24549.0,491.0,229.028557
AMZN,2025-08-27 15:05:00+00:00,229.02,229.02,228.915,228.925,31604.0,628.0,228.948716
AMZN,2025-08-27 15:06:00+00:00,228.925,229.06,228.87,228.94,49994.0,1034.0,228.9665
AMZN,2025-08-27 15:07:00+00:00,228.943,228.999,228.905,228.98,23368.0,474.0,228.943135
AMZN,2025-08-27 15:08:00+00:00,228.96,228.9998,228.91,228.93,44523.0,789.0,228.942907
AMZN,2025-08-27 15:09:00+00:00,228.92,228.965,228.88,228.95,29949.0,578.0,228.919858
AMZN,2025-08-27 15:10:00+00:00,228.94,229.06,228.93,228.97,27230.0,572.0,228.998987
AMZN,2025-08-27 15:11:00+00:00,228.975,229.05,228.93,228.9516,26646.0,553.0,228.993058
AMZN,2025-08-27 15:12:00+00:00,228.94,228.9401,228.76,228.77,57028.0,897.0,228.853337
AMZN,2025-08-27 15:13:00+00:00,228.77,228.79,228.73,228.74,47758.0,657.0,228.753635
AMZN,2025-08-27 15:14:00+00:00,228.7469,228.76,228.68,228.6863,48914.0,690.0,228.721298
AMZN,2025-08-27 15:15:00+00:00,228.69,228.78,228.62,228.765,57380.0,1017.0,228.716799
AMZN,2025-08-27 15:16:00+00:00,228.765,228.765,228.685,228.73,34862.0,637.0,228.72509
AMZN,2025-08-27 15:17:00+00:00,228.73,228.74,228.61,228.62,38875.0,615.0,228.660869
AMZN,2025-08-27 15:18:00+00:00,228.635,228.66,228.58,228.66,59809.0,861.0,228.623716
AMZN,2025-08-27 15:19:00+00:00,228.675,228.72,228.64,228.6431,42714.0,656.0,228.678761
AMZN,2025-08-27 15:20:00+00:00,228.66,228.75,228.64,228.7454,38647.0,714.0,228.688791
AMZN,2025-08-27 15:21:00+00:00,228.74,228.86,228.73,228.86,47194.0,722.0,228.794945
AMZN,2025-08-27 15:22:00+00:00,228.875,228.98,228.87,228.96,36965.0,602.0,228.934851
AMZN,2025-08-27 15:23:00+00:00,228.96,228.96,228.87,228.88,18491.0,446.0,228.897081
AMZN,2025-08-27 15:24:00+00:00,228.88,228.88,228.78,228.8,24951.0,477.0,228.819774
AMZN,2025-08-27 15:25:00+00:00,228.79,228.8125,228.6901,228.74,46669.0,636.0,228.754967
AMZN,2025-08-27 15:26:00+00:00,228.735,228.84,228.73,228.75,23050.0,509.0,228.766701
AMZN,2025-08-27 15:27:00+00:00,228.74,228.79,228.71,228.71,19539.0,495.0,228.746443
AMZN,2025-08-27 15:28:00+00:00,228.715,228.79,228.715,228.79,15529.0,443.0,228.765383
AMZN,2025-08-27 15:29:00+00:00,228.785,228.8466,228.78,228.825,31664.0,553.0,228.807879
AMZN,2025-08-27 15:30:00+00:00,228.81,228.8221,228.69,228.8221,24412.0,630.0,228.754777
AMZN,2025-08-27 15:31:00+00:00,228.821,228.885,228.8,228.8,24472.0,527.0,228.849487
AMZN,2025-08-27 15:32:00+00:00,228.8,228.86,228.73,228.7418,24546.0,454.0,228.781866
AMZN,2025-08-27 15:33:00+00:00,228.7446,228.83,228.7446,228.82,14418.0,344.0,228.815651
AMZN,2025-08-27 15:34:00+00:00,228.81,228.88,228.775,228.84,32955.0,736.0,228.816972
AMZN,2025-08-27 15:35:00+00:00,228.8442,228.89,228.8442,228.86,17168.0,570.0,228.863443
AMZN,2025-08-27 15:36:00+00:00,228.85,228.96,228.845,228.9405,21920.0,484.0,228.892257
AMZN,2025-08-27 15:37:00+00:00,228.94,229.03,228.94,229.01,27257.0,663.0,228.996254
AMZN,2025-08-27 15:38:00+00:00,229.0095,229.11,229.0,229.1001,42275.0,537.0,229.029107
AMZN,2025-08-27 15:39:00+00:00,229.1,229.1669,229.055,229.1669,34109.0,616.0,229.130735
AMZN,2025-08-27 15:40:00+00:00,229.15,229.17,228.86,229.07,96569.0,1763.0,228.988954
AMZN,2025-08-27 15:41:00+00:00,229.0506,229.075,228.97,228.99,22289.0,602.0,229.012477
AMZN,2025-08-27 15:42:00+00:00,229.025,229.1,229.015,229.085,19141.0,562.0,229.039224
AMZN,2025-08-27 15:43:00+00:00,229.0914,229.14,229.05,229.0901,27524.0,671.0,229.104424
AMZN,2025-08-27 15:44:00+00:00,229.095,229.12,229.07,229.08,17289.0,527.0,229.093499
AMZN,2025-08-27 15:45:00+00:00,229.08,229.11,229.0402,229.065,24052.0,555.0,229.066131
AMZN,2025-08-27 15:46:00+00:00,229.065,229.0799,229.01,229.05,21777.0,571.0,229.034947
AMZN,2025-08-27 15:47:00+00:00,229.03,229.2296,228.96,229.2157,39139.0,744.0,229.124516
AMZN,2025-08-27 15:48:00+00:00,229.22,229.28,229.21,229.249,36887.0,776.0,229.245008
AMZN,2025-08-27 15:49:00+00:00,229.26,229.29,229.23,229.23,22014.0,550.0,229.256035
AMZN,2025-08-27 15:50:00+00:00,229.23,229.26,229.2,229.205,17147.0,544.0,229.220558
AMZN,2025-08-27 15:51:00+00:00,229.2079,229.2079,229.14,229.16,16258.0,670.0,229.166996
AMZN,2025-08-27 15:52:00+00:00,229.16,229.18,229.13,229.18,11813.0,457.0,229.149867
AMZN,2025-08-27 15:53:00+00:00,229.18,229.27,229.1501,229.27,17272.0,498.0,229.209298
AMZN,2025-08-27 15:54:00+00:00,229.255,229.27,229.19,229.2203,33462.0,804.0,229.238387
AMZN,2025-08-27 15:55:00+00:00,229.25,229.26,229.155,229.21,26934.0,676.0,229.223366
AMZN,2025-08-27 15:56:00+00:00,229.21,229.29,229.19,229.26,20741.0,495.0,229.238814
AMZN,2025-08-27 15:57:00+00:00,229.265,229.32,229.24,229.32,22656.0,486.0,229.282908
AMZN,2025-08-27 15:58:00+00:00,229.31,229.35,229.3,229.315,34769.0,667.0,229.328695
AMZN,2025-08-27 15:59:00+00:00,229.3,229.31,229.2252,229.25,22372.0,482.0,229.282678
AMZN,2025-08-27 16:00:00+00:00,229.26,229.2799,229.17,229.205,26767.0,512.0,229.206599
AMZN,2025-08-27 16:01:00+00:00,229.22,229.28,229.215,229.2701,22304.0,435.0,229.240782
AMZN,2025-08-27 16:02:00+00:00,229.27,229.289,229.22,229.26,36697.0,539.0,229.268628
AMZN,2025-08-27 16:03:00+00:00,229.3,229.34,229.27,229.2851,16028.0,416.0,229.304571
AMZN,2025-08-27 16:04:00+00:00,229.285,229.3,229.22,229.23,20441.0,415.0,229.270993
AMZN,2025-08-27 16:05:00+00:00,229.225,229.24,229.17,229.17,13923.0,375.0,229.210256
AMZN,2025-08-27 16:06:00+00:00,229.18,229.22,229.17,229.21,22438.0,490.0,229.197343
AMZN,2025-08-27 16:07:00+00:00,229.2,229.23,229.14,229.155,34624.0,577.0,229.171545
AMZN,2025-08-27 16:08:00+00:00,229.15,229.155,229.1101,229.15,16686.0,334.0,229.140705
AMZN,2025-08-27 16:09:00+00:00,229.135,229.19,229.125,229.13,14825.0,377.0,229.149741
AMZN,2025-08-27 16:10:00+00:00,229.1316,229.1316,229.09,229.105,20918.0,413.0,229.110332
AMZN,2025-08-27 16:11:00+00:00,229.12,229.16,229.05,229.0708,27044.0,489.0,229.105488
AMZN,2025-08-27 16:12:00+00:00,229.08,229.08,228.99,229.0,14505.0,458.0,229.031745
AMZN,2025-08-27 16:13:00+00:00,228.99,229.04,228.955,228.9608,20657.0,449.0,228.985603
AMZN,2025-08-27 16:14:00+00:00,228.98,228.98,228.93,228.93,14011.0,321.0,228.951465
AMZN,2025-08-27 16:15:00+00:00,228.93,228.94,228.78,228.84,38567.0,713.0,228.851903
AMZN,2025-08-27 16:16:00+00:00,228.84,228.84,228.74,228.81,22292.0,460.0,228.802615
AMZN,2025-08-27 16:17:00+00:00,228.795,228.8,228.73,228.77,35590.0,604.0,228.771932
AMZN,2025-08-27 16:18:00+00:00,228.765,228.87,228.74,228.81,24858.0,481.0,228.795918
AMZN,2025-08-27 16:19:00+00:00,228.8084,228.82,228.77,228.79,18218.0,466.0,228.792402
AMZN,2025-08-27 16:20:00+00:00,228.76,228.8,228.71,228.71,30202.0,529.0,228.754355
AMZN,2025-08-27 16:21:00+00:00,228.7302,228.735,228.68,228.705,34982.0,611.0,228.705231
AMZN,2025-08-27 16:22:00+00:00,228.7,228.755,228.61,228.62,37136.0,601.0,228.676738
AMZN,2025-08-27 16:23:00+00:00,228.62,228.64,228.52,228.549,39165.0,706.0,228.576513
AMZN,2025-08-27 16:24:00+00:00,228.55,228.62,228.43,228.45,49274.0,756.0,228.53154
AMZN,2025-08-27 16:25:00+00:00,228.46,228.48,228.375,228.375,36757.0,662.0,228.430792
AMZN,2025-08-27 16:26:00+00:00,228.375,228.43,228.2803,228.35,59781.0,841.0,228.345812
AMZN,2025-08-27 16:27:00+00:00,228.36,228.475,228.3,228.465,48962.0,803.0,228.397121
AMZN,2025-08-27 16:28:00+00:00,228.44,228.6,228.4207,228.6,42212.0,557.0,228.468382
AMZN,2025-08-27 16:29:00+00:00,228.5897,228.69,228.57,228.69,27099.0,489.0,228.624282
AMZN,2025-08-27 16:30:00+00:00,228.68,228.715,228.625,228.69,31835.0,616.0,228.666753
AMZN,2025-08-27 16:31:00+00:00,228.685,228.7499,228.675,228.675,35651.0,605.0,228.713818
AMZN,2025-08-27 16:32:00+00:00,228.675,228.725,228.62,228.71,37256.0,601.0,228.677565
AMZN,2025-08-27 16:33:00+00:00,228.705,228.7188,228.5907,228.7188,16894.0,391.0,228.642546
AMZN,2025-08-27 16:34:00+00:00,228.705,228.72,228.62,228.63,15910.0,410.0,228.658371
AMZN,2025-08-27 16:35:00+00:00,228.63,228.7016,228.605,228.7,15420.0,421.0,228.645618
AMZN,2025-08-27 16:36:00+00:00,228.705,228.705,228.58,228.59,25000.0,443.0,228.630947
AMZN,2025-08-27 16:37:00+00:00,228.58,228.65,228.46,228.5826,38547.0,752.0,228.548916
AMZN,2025-08-27 16:38:00+00:00,228.61,228.61,228.56,228.565,15216.0,409.0,228.578264
AMZN,2025-08-27 16:39:00+00:00,228.58,228.65,228.575,228.6301,22547.0,353.0,228.623069
AMZN,2025-08-27 16:40:00+00:00,228.64,228.67,228.57,228.64,28130.0,547.0,228.620187
AMZN,2025-08-27 16:41:00+00:00,228.63,228.715,228.6184,228.71,21946.0,404.0,228.670666
AMZN,2025-08-27 16:42:00+00:00,228.71,228.7647,228.71,228.755,20012.0,451.0,228.731573
AMZN,2025-08-27 16:43:00+00:00,228.78,228.79,228.75,228.79,25390.0,420.0,228.75887
AMZN,2025-08-27 16:44:00+00:00,228.79,228.83,228.7301,228.7307,27492.0,483.0,228.798608
AMZN,2025-08-27 16:45:00+00:00,228.735,228.775,228.6901,228.775,17318.0,351.0,228.72557
AMZN,2025-08-27 16:46:00+00:00,228.77,228.81,228.75,228.77,14600.0,318.0,228.770226
AMZN,2025-08-27 16:47:00+00:00,228.785,228.87,228.77,228.85,144536.0,496.0,228.842759
AMZN,2025-08-27 16:48:00+00:00,228.8454,228.85,228.7646,228.77,16200.0,373.0,228.797322
AMZN,2025-08-27 16:49:00+00:00,228.769,228.84,228.75,228.8358,13325.0,322.0,228.787996
AMZN,2025-08-27 16:50:00+00:00,228.83,228.845,228.795,228.84,17301.0,424.0,228.824376
AMZN,2025-08-27 16:51:00+00:00,228.84,228.8799,228.8,228.85,17826.0,351.0,228.835766
AMZN,2025-08-27 16:52:00+00:00,228.83,228.87,228.815,228.825,26230.0,465.0,228.84249
AMZN,2025-08-27 16:53:00+00:00,228.83,228.85,228.79,228.805,16491.0,361.0,228.817082
AMZN,2025-08-27 16:54:00+00:00,228.81,228.89,228.81,228.8873,29909.0,484.0,228.860575
AMZN,2025-08-27 16:55:00+00:00,228.8872,228.9,228.798,228.82,30052.0,561.0,228.844856
AMZN,2025-08-27 16:56:00+00:00,228.83,228.89,228.83,228.85,18440.0,419.0,228.859009
AMZN,2025-08-27 16:57:00+00:00,228.85,228.87,228.79,228.8132,12363.0,349.0,228.842929
AMZN,2025-08-27 16:58:00+00:00,228.83,228.88,228.83,228.84,22175.0,380.0,228.850924
AMZN,2025-08-27 16:59:00+00:00,228.84,228.865,228.81,228.825,15129.0,316.0,228.844499
AMZN,2025-08-27 17:00:00+00:00,228.83,228.855,228.74,228.77,45116.0,648.0,228.780037
AMZN,2025-08-27 17:01:00+00:00,228.7523,228.803,228.7523,228.79,16570.0,304.0,228.782087
AMZN,2025-08-27 17:02:00+00:00,228.78,228.78,228.68,228.71,15988.0,392.0,228.712735
AMZN,2025-08-27 17:03:00+00:00,228.71,228.77,228.6939,228.6939,28115.0,386.0,228.728305
AMZN,2025-08-27 17:04:00+00:00,228.68,228.7262,228.68,228.72,18524.0,371.0,228.706285
AMZN,2025-08-27 17:05:00+00:00,228.72,228.75,228.685,228.715,53542.0,501.0,228.724969
AMZN,2025-08-27 17:06:00+00:00,228.71,228.71,228.6501,228.673,11792.0,330.0,228.680484
AMZN,2025-08-27 17:07:00+00:00,228.67,228.68,228.6,228.64,19251.0,414.0,228.633511
AMZN,2025-08-27 17:08:00+00:00,228.65,228.69,228.6201,228.675,14850.0,362.0,228.64887
AMZN,2025-08-27 17:09:00+00:00,228.675,228.69,228.65,228.6694,15010.0,319.0,228.67105
AMZN,2025-08-27 17:10:00+00:00,228.68,228.6803,228.63,228.68,18279.0,358.0,228.659434
AMZN,2025-08-27 17:11:00+00:00,228.68,228.71,228.655,228.6974,30166.0,433.0,228.676107
AMZN,2025-08-27 17:12:00+00:00,228.695,228.72,228.68,228.69,14153.0,342.0,228.694826
AMZN,2025-08-27 17:13:00+00:00,228.69,228.7,228.67,228.68,11960.0,325.0,228.683527
AMZN,2025-08-27 17:14:00+00:00,228.69,228.78,228.69,228.74,26977.0,512.0,228.740413
AMZN,2025-08-27 17:15:00+00:00,228.75,228.75,228.645,228.65,14368.0,397.0,228.700832
AMZN,2025-08-27 17:16:00+00:00,228.65,228.68,228.63,228.6493,26188.0,454.0,228.656189
AMZN,2025-08-27 17:17:00+00:00,228.63,228.68,228.595,228.6,20270.0,453.0,228.633813
AMZN,2025-08-27 17:18:00+00:00,228.605,228.63,228.595,228.595,15517.0,320.0,228.614548
AMZN,2025-08-27 17:19:00+00:00,228.595,228.6,228.54,228.54,14299.0,355.0,228.563387
AMZN,2025-08-27 17:20:00+00:00,228.53,228.54,228.42,228.42,55027.0,797.0,228.491465
AMZN,2025-08-27 17:21:00+00:00,228.43,228.47,228.41,228.44,23927.0,492.0,228.439911
AMZN,2025-08-27 17:22:00+00:00,228.43,228.5601,228.42,228.55,21465.0,434.0,228.509709
AMZN,2025-08-27 17:23:00+00:00,228.54,228.68,228.54,228.68,17710.0,546.0,228.614803
AMZN,2025-08-27 17:24:00+00:00,228.69,228.72,228.68,228.7,14403.0,598.0,228.700466
AMZN,2025-08-27 17:25:00+00:00,228.7,228.73,228.65,228.69,12694.0,425.0,228.69401
AMZN,2025-08-27 17:26:00+00:00,228.6703,228.72,228.65,228.705,16105.0,345.0,228.678087
AMZN,2025-08-27 17:27:00+00:00,228.695,228.72,228.631,228.72,13863.0,358.0,228.671607
AMZN,2025-08-27 17:28:00+00:00,228.73,228.7361,228.7,228.7,10875.0,281.0,228.718432
AMZN,2025-08-27 17:29:00+00:00,228.697,228.71,228.665,228.705,9914.0,294.0,228.694103
AMZN,2025-08-27 17:30:00+00:00,228.695,228.73,228.67,228.67,14434.0,557.0,228.708359
AMZN,2025-08-27 17:31:00+00:00,228.675,228.71,228.63,228.705,43129.0,736.0,228.653292
AMZN,2025-08-27 17:32:00+00:00,228.7,228.7097,228.6392,228.6692,22161.0,464.0,228.680908
AMZN,2025-08-27 17:33:00+00:00,228.67,228.71,228.67,228.6901,23302.0,462.0,228.686167
AMZN,2025-08-27 17:34:00+00:00,228.685,228.7,228.6501,228.69,12608.0,441.0,228.677125
AMZN,2025-08-27 17:35:00+00:00,228.675,228.74,228.64,228.7,16807.0,677.0,228.685568
AMZN,2025-08-27 17:36:00+00:00,228.6936,228.72,228.6843,228.705,9727.0,484.0,228.701485
AMZN,2025-08-27 17:37:00+00:00,228.7,228.71,228.6684,228.6684,12694.0,390.0,228.693498
AMZN,2025-08-27 17:38:00+00:00,228.66,228.695,228.66,228.67,12642.0,318.0,228.678081
AMZN,2025-08-27 17:39:00+00:00,228.66,228.82,228.65,228.8,33950.0,501.0,228.731221
AMZN,2025-08-27 17:40:00+00:00,228.805,228.9,228.8012,228.86,31166.0,542.0,228.866168
AMZN,2025-08-27 17:41:00+00:00,228.86,228.865,228.83,228.85,12706.0,336.0,228.846669
AMZN,2025-08-27 17:42:00+00:00,228.865,228.87,228.83,228.85,12677.0,378.0,228.850896
AMZN,2025-08-27 17:43:00+00:00,228.845,228.95,228.8304,228.94,25841.0,507.0,228.896078
AMZN,2025-08-27 17:44:00+00:00,228.93,228.93,228.875,228.88,16029.0,364.0,228.89846
AMZN,2025-08-27 17:45:00+00:00,228.8701,228.895,228.8601,228.8884,11305.0,293.0,228.875033
AMZN,2025-08-27 17:46:00+00:00,228.89,228.97,228.88,228.905,16987.0,422.0,228.925568
AMZN,2025-08-27 17:47:00+00:00,228.91,228.92,228.877,228.896,11174.0,314.0,228.89385
AMZN,2025-08-27 17:48:00+00:00,228.9,228.915,228.84,228.915,19428.0,465.0,228.878534
AMZN,2025-08-27 17:49:00+00:00,228.91,228.92,228.88,228.8925,14575.0,372.0,228.904709
AMZN,2025-08-27 17:50:00+00:00,228.89,228.9,228.86,228.8826,11302.0,289.0,228.884507
AMZN,2025-08-27 17:51:00+00:00,228.88,228.93,228.86,228.9084,11934.0,377.0,228.895884
AMZN,2025-08-27 17:52:00+00:00,228.91,228.91,228.87,228.88,14050.0,433.0,228.886978
AMZN,2025-08-27 17:53:00+00:00,228.885,228.915,228.87,228.885,16344.0,370.0,228.888184
AMZN,2025-08-27 17:54:00+00:00,228.88,228.89,228.86,228.87,13614.0,353.0,228.877049
AMZN,2025-08-27 17:55:00+00:00,228.87,228.88,228.83,228.83,20779.0,477.0,228.857416
AMZN,2025-08-27 17:56:00+00:00,228.83,228.859,228.81,228.8398,13583.0,387.0,228.830166
AMZN,2025-08-27 17:57:00+00:00,228.85,228.915,228.85,228.9,13369.0,366.0,228.876338
AMZN,2025-08-27 17:58:00+00:00,228.89,228.9,228.8357,228.84,21790.0,442.0,228.872441
AMZN,2025-08-27 17:59:00+00:00,228.835,228.86,228.82,228.855,12603.0,357.0,228.838043
AMZN,2025-08-27 18:00:00+00:00,228.86,228.93,228.84,228.895,29528.0,452.0,228.894324
AMZN,2025-08-27 18:01:00+00:00,228.895,228.95,228.875,228.94,16523.0,404.0,228.918199
AMZN,2025-08-27 18:02:00+00:00,228.94,228.98,228.93,228.94,19999.0,443.0,228.954982
AMZN,2025-08-27 18:03:00+00:00,228.945,228.95,228.89,228.92,13125.0,356.0,228.90861
AMZN,2025-08-27 18:04:00+00:00,228.91,228.92,228.865,228.8728,19117.0,393.0,228.886755
AMZN,2025-08-27 18:05:00+00:00,228.88,228.895,228.855,228.88,33953.0,486.0,228.868542
AMZN,2025-08-27 18:06:00+00:00,228.87,228.94,228.8301,228.93,31590.0,520.0,228.878895
AMZN,2025-08-27 18:07:00+00:00,228.9201,229.015,228.915,229.0,39042.0,640.0,228.977271
AMZN,2025-08-27 18:08:00+00:00,229.0,229.04,228.995,228.995,20313.0,395.0,229.019847
AMZN,2025-08-27 18:09:00+00:00,229.0,229.01,228.925,228.9601,19626.0,461.0,228.963129
AMZN,2025-08-27 18:10:00+00:00,228.97,228.971,228.93,228.935,20020.0,452.0,228.954666
AMZN,2025-08-27 18:11:00+00:00,228.935,228.94,228.895,228.93,16042.0,452.0,228.918628
AMZN,2025-08-27 18:12:00+00:00,228.92,228.95,228.89,228.95,22554.0,527.0,228.919117
AMZN,2025-08-27 18:13:00+00:00,228.96,229.09,228.935,229.085,58147.0,1134.0,229.008592
AMZN,2025-08-27 18:14:00+00:00,229.1,229.23,229.1,229.2,70560.0,875.0,229.175
AMZN,2025-08-27 18:15:00+00:00,229.2,229.215,229.15,229.16,24233.0,456.0,229.18496
AMZN,2025-08-27 18:16:00+00:00,229.17,229.27,229.1601,229.26,26468.0,507.0,229.227772
AMZN,2025-08-27 18:17:00+00:00,229.26,229.26,229.16,229.2,20896.0,453.0,229.203247
AMZN,2025-08-27 18:18:00+00:00,229.21,229.21,229.15,229.19,16052.0,343.0,229.185086
AMZN,2025-08-27 18:19:00+00:00,229.2,229.2,229.16,229.16,11100.0,318.0,229.185438
AMZN,2025-08-27 18:20:00+00:00,229.1601,229.21,229.16,229.175,22717.0,464.0,229.186327
AMZN,2025-08-27 18:21:00+00:00,229.161,229.161,229.13,229.16,28038.0,473.0,229.146833
AMZN,2025-08-27 18:22:00+00:00,229.14,229.1498,229.121,229.135,15989.0,379.0,229.137611
AMZN,2025-08-27 18:23:00+00:00,229.13,229.21,229.1,229.21,28248.0,539.0,229.155488
AMZN,2025-08-27 18:24:00+00:00,229.2109,229.2198,229.18,229.19,15331.0,396.0,229.194364
AMZN,2025-08-27 18:25:00+00:00,229.185,229.2,229.16,229.18,16715.0,405.0,229.181434
AMZN,2025-08-27 18:26:00+00:00,229.1758,229.19,229.1701,229.19,13334.0,361.0,229.182972
AMZN,2025-08-27 18:27:00+00:00,229.17,229.21,229.1401,229.205,32718.0,596.0,229.174043
AMZN,2025-08-27 18:28:00+00:00,229.2,229.2,229.13,229.13,18635.0,479.0,229.155806
AMZN,2025-08-27 18:29:00+00:00,229.13,229.14,229.09,229.1,24094.0,471.0,229.10439
AMZN,2025-08-27 18:30:00+00:00,229.1,229.12,229.07,229.1,21845.0,475.0,229.10021
AMZN,2025-08-27 18:31:00+00:00,229.09,229.1,229.04,229.0928,28803.0,480.0,229.065444
AMZN,2025-08-27 18:32:00+00:00,229.095,229.13,229.0801,229.11,17406.0,342.0,229.104977
AMZN,2025-08-27 18:33:00+00:00,229.11,229.16,229.0701,229.0898,13186.0,417.0,229.11811
AMZN,2025-08-27 18:34:00+00:00,229.0865,229.09,229.055,229.07,12051.0,302.0,229.074791
AMZN,2025-08-27 18:35:00+00:00,229.07,229.09,229.025,229.025,21748.0,489.0,229.05372
AMZN,2025-08-27 18:36:00+00:00,229.025,229.06,229.0107,229.03,24698.0,421.0,229.036761
AMZN,2025-08-27 18:37:00+00:00,229.02,229.02,228.98,228.98,14967.0,375.0,229.006297
AMZN,2025-08-27 18:38:00+00:00,228.97,229.025,228.96,229.0092,21457.0,497.0,228.988993
AMZN,2025-08-27 18:39:00+00:00,229.005,229.0299,228.9813,229.02,20754.0,492.0,229.008026
AMZN,2025-08-27 18:40:00+00:00,229.01,229.03,228.985,228.99,22308.0,418.0,229.004194
AMZN,2025-08-27 18:41:00+00:00,228.98,229.0,228.9701,228.98,19429.0,399.0,228.99039
AMZN,2025-08-27 18:42:00+00:00,228.9816,229.005,228.9701,228.985,15580.0,363.0,228.984508
AMZN,2025-08-27 18:43:00+00:00,228.985,229.0,228.93,228.935,22372.0,427.0,228.96203
AMZN,2025-08-27 18:44:00+00:00,228.9342,228.955,228.925,228.94,14693.0,388.0,228.940514
AMZN,2025-08-27 18:45:00+00:00,228.95,229.015,228.925,229.015,25756.0,508.0,228.966276
AMZN,2025-08-27 18:46:00+00:00,229.01,229.09,229.005,229.08,31623.0,534.0,229.059283
AMZN,2025-08-27 18:47:00+00:00,229.09,229.14,229.035,229.05,42131.0,734.0,229.096814
